	frame	subF	1stSym	symbol#	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	36	5	15	1	2	11	1776	28	0	48.3897	 	0	0
DL	36	5	18	1	2	13	1776	28	0	45.6366	 	0	0
DL	36	6	1	1	1	3	1254	22	2	-18.6557	 	1	1
DL	36	6	1	1	2	9	1776	28	2	-5.87389	 	1	1
DL	36	6	2	1	1	5	1449	24	2	4.45162	 	1	1
DL	36	6	2	1	2	12	476	12	3	-25.0401	 	1	1
DL	36	6	3	1	1	14	1776	28	2	-4.03191	 	1	1
DL	36	6	3	1	2	14	768	16	0	-27.2247	 	1	1
DL	36	6	4	1	1	19	619	14	2	8.44648	 	0	0
DL	36	6	6	1	2	3	1776	28	0	56.6532	 	0	0
DL	36	6	8	1	2	5	1449	24	0	22.2613	 	0	0
DL	36	6	11	1	2	7	619	14	0	7.9536	 	0	1.55853e-10
DL	36	6	14	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	36	7	1	1	1	2	385	10	3	-3.90176	 	1	1
DL	36	7	1	1	2	14	768	16	2	-27.2247	 	1	1
UL	36	7	2	1	1	2	385	10	2	5.00435 	0	3.8838e-11
DL	36	7	2	1	2	4	768	16	2	11.1325	 	0	0
DL	36	7	3	1	2	5	1449	24	1	22.2613	 	0	0
DL	36	7	5	1	2	1	1776	28	0	51.2568	 	0	0
DL	36	7	8	1	2	6	1776	28	0	55.3948	 	0	0
DL	36	7	11	1	2	8	1776	28	0	46.4913	 	0	0
DL	36	7	14	1	2	10	1776	28	0	53.1602	 	0	0
DL	36	7	16	1	2	11	1776	28	0	48.3897	 	0	0
DL	36	7	18	1	2	12	476	12	0	6.81451	 	0	9.68059e-13
DL	36	7	19	1	2	13	1776	28	0	45.6366	 	0	0
DL	36	8	1	1	1	3	1254	22	2	-18.6557	 	1	1
DL	36	8	1	1	2	4	768	16	3	-27.7662	 	1	1
DL	36	8	2	1	1	5	1449	24	2	4.45162	 	1	1
DL	36	8	2	1	2	14	768	16	3	-27.2247	 	1	1
DL	36	8	3	1	1	14	1776	28	2	-4.03191	 	1	1
DL	36	8	3	1	2	14	768	16	1	-27.2247	 	1	1
DL	36	8	4	1	2	9	1776	28	3	27.8279	 	0	0
DL	36	8	5	1	2	7	619	14	0	7.9536	 	0	1.55853e-10
DL	36	8	6	1	2	9	48	0	0	27.8279	 	0	0
DL	36	9	1	1	1	3	1254	22	3	-18.6557	 	1	1
DL	36	9	1	1	2	14	768	16	2	-27.2247	 	1	1
DL	36	9	2	1	1	5	1449	24	3	4.45162	 	1	1
DL	36	9	2	1	2	4	768	16	0	-27.7662	 	1	1
DL	36	9	3	1	1	6	768	16	3	9.51707	 	0	0
DL	36	9	4	1	2	6	1776	28	0	55.3948	 	0	0
DL	36	9	5	1	2	8	1776	28	0	46.4913	 	0	0
DL	36	9	6	1	2	10	1776	28	0	53.1602	 	0	0
DL	36	9	7	1	2	11	1776	28	0	48.3897	 	0	0
DL	36	9	8	1	2	12	476	12	0	6.81451	 	0	9.68059e-13
DL	36	9	10	1	2	13	1776	28	0	45.6366	 	0	0
DL	37	0	1	1	2	14	768	16	1	9.46795	 	1	0.999998
DL	37	0	2	1	2	9	1776	28	3	27.8279	 	0	0
DL	37	0	4	1	2	5	1449	24	0	22.2613	 	0	0
DL	37	0	6	1	2	7	619	14	0	7.9536	 	0	1.55853e-10
DL	37	0	7	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	37	1	1	1	1	3	1254	22	3	-18.6557	 	1	1
DL	37	1	1	1	2	14	768	16	3	-27.2247	 	1	1
DL	37	1	2	1	1	5	1449	24	3	20.5184	 	0	0
DL	37	1	3	1	1	14	1776	28	3	-4.03191	 	1	1
DL	37	1	3	1	2	4	768	16	0	-27.7662	 	1	1
DL	37	2	1	1	1	2	68	2	0	-3.90176	 	0	0.114471
DL	37	2	1	1	2	14	768	16	2	-27.2247	 	1	1
DL	37	3	1	1	1	3	1254	22	3	-18.6557	 	1	1
DL	37	3	1	1	2	14	768	16	3	-27.2247	 	1	1
DL	37	3	2	1	1	5	1449	24	3	4.45162	 	1	1
DL	37	3	2	1	2	4	768	16	1	-27.7662	 	1	1
DL	37	3	3	1	1	14	1776	28	3	39.004	 	0	0.0127607
DL	37	4	1	1	2	14	768	16	2	9.46795	 	0	0
DL	37	4	2	1	2	14	768	16	0	9.46795	 	0	0.00315797
DL	37	5	1	1	2	4	768	16	1	11.1325	 	0	3.28551e-08
DL	37	6	1	1	2	14	768	16	3	9.46795	 	1	1
DL	37	7	1	1	2	4	768	16	2	11.1325	 	0	0
DL	37	8	1	1	2	14	768	16	0	9.46795	 	0	0.00315797
DL	38	0	1	1	2	14	768	16	0	9.46795	 	0	0.00315797
DL	51	6	1	9	1	3	463	0	0	17.9918	 	0	0
DL	51	6	10	9	1	4	463	0	0	49.0734	 	0	0
DL	51	6	19	9	1	5	463	0	0	20.5184	 	0	0
DL	51	6	28	9	1	6	463	0	0	9.51707	 	0	0
DL	51	6	37	9	1	7	463	0	0	2.42259	 	0	0
DL	51	6	46	9	1	8	463	0	0	44.8716	 	0	0
DL	51	6	55	9	1	9	463	0	0	34.7955	 	0	0
DL	51	6	64	9	1	10	463	0	0	46.6112	 	0	0
DL	51	6	73	9	1	11	463	0	0	23.6758	 	0	0
DL	51	6	82	9	1	12	463	0	0	-3.6382	 	0	0
DL	51	6	91	9	1	13	463	0	0	27.5196	 	0	0
DL	51	6	100	9	1	14	463	0	0	39.004	 	0	0
DL	51	6	109	9	1	15	463	0	0	9.9713	 	0	0
DL	51	6	118	9	1	16	463	0	0	48.7874	 	0	0
DL	51	6	127	9	1	17	463	0	0	53.792	 	0	0
DL	51	6	136	9	1	18	463	0	0	16.4924	 	0	0
DL	51	6	145	9	1	19	463	0	0	8.44648	 	0	0
DL	51	6	154	9	1	20	463	0	0	4.66951	 	0	0
DL	51	6	163	9	1	21	463	0	0	38.4111	 	0	0
DL	51	6	172	9	1	22	463	0	0	39.617	 	0	0
DL	51	6	181	9	1	23	463	0	0	5.37086	 	0	0
DL	51	6	190	9	1	24	463	0	0	51.8983	 	0	0
DL	51	6	199	8	1	25	411	0	0	0.528364	 	0	0
DL	51	6	207	8	1	26	411	0	0	2.48635	 	0	0
DL	51	6	215	8	1	27	411	0	0	14.0575	 	0	0
DL	51	6	231	8	1	2	411	0	0	5.00435	 	0	0
DL	51	7	1	9	1	25	463	0	0	0.528364	 	0	0
DL	51	7	10	9	1	26	463	0	0	2.48635	 	0	0
DL	51	7	19	9	1	27	463	0	0	14.0575	 	0	0
DL	51	7	37	9	1	2	463	0	0	5.00435	 	0	0
DL	51	7	46	9	1	3	463	0	0	17.9918	 	0	0
DL	51	7	55	9	1	4	463	0	0	49.0734	 	0	0
DL	51	7	64	9	1	5	463	0	0	20.5184	 	0	0
DL	51	7	73	9	1	6	463	0	0	9.51707	 	0	0
DL	51	7	82	9	1	7	463	0	0	2.42259	 	0	0
DL	51	7	91	9	1	8	463	0	0	44.8716	 	0	0
DL	51	7	100	9	1	9	463	0	0	34.7955	 	0	0
DL	51	7	109	9	1	10	463	0	0	46.6112	 	0	0
DL	51	7	118	9	1	11	463	0	0	23.6758	 	0	0
DL	51	7	127	9	1	12	463	0	0	-3.6382	 	0	0
DL	51	7	136	9	1	13	463	0	0	27.5196	 	0	0
DL	51	7	145	9	1	14	463	0	0	39.004	 	0	0
DL	51	7	154	9	1	15	463	0	0	9.9713	 	0	0
DL	51	7	163	9	1	16	463	0	0	48.7874	 	0	0
DL	51	7	172	9	1	17	463	0	0	53.792	 	0	0
DL	51	7	181	9	1	18	463	0	0	16.4924	 	0	0
DL	51	7	190	9	1	19	463	0	0	8.44648	 	0	0
DL	51	7	199	8	1	20	411	0	0	4.66951	 	0	0
DL	51	7	207	8	1	21	411	0	0	38.4111	 	0	0
DL	51	7	215	8	1	22	411	0	0	39.617	 	0	0
DL	51	7	223	8	1	23	411	0	0	5.37086	 	0	0
DL	51	7	231	8	1	24	411	0	0	51.8983	 	0	0
DL	51	8	1	9	1	20	463	0	0	4.66951	 	0	0
DL	51	8	10	9	1	21	463	0	0	38.4111	 	0	0
DL	51	8	19	9	1	22	463	0	0	39.617	 	0	0
DL	51	8	28	9	1	23	463	0	0	5.37086	 	0	0
DL	51	8	37	9	1	24	463	0	0	51.8983	 	0	0
DL	51	8	46	9	1	25	463	0	0	0.528364	 	0	0
DL	51	8	55	9	1	26	463	0	0	2.48635	 	0	0
DL	51	8	64	9	1	27	463	0	0	14.0575	 	0	0
DL	51	8	82	9	1	2	463	0	0	5.00435	 	0	0
DL	51	8	91	9	1	3	463	0	0	17.9918	 	0	0
DL	51	8	100	9	1	4	463	0	0	49.0734	 	0	0
DL	51	8	109	9	1	5	463	0	0	20.5184	 	0	0
DL	51	8	118	9	1	6	463	0	0	9.51707	 	0	0
DL	51	8	127	9	1	7	463	0	0	2.42259	 	0	0
DL	51	8	136	9	1	8	463	0	0	44.8716	 	0	0
DL	51	8	145	9	1	9	463	0	0	34.7955	 	0	0
DL	51	8	154	9	1	10	463	0	0	46.6112	 	0	0
DL	51	8	163	9	1	11	463	0	0	23.6758	 	0	0
DL	51	8	172	9	1	12	463	0	0	-3.6382	 	0	0
DL	51	8	181	9	1	13	463	0	0	27.5196	 	0	0
DL	51	8	190	9	1	14	463	0	0	39.004	 	0	0
DL	51	8	199	8	1	15	411	0	0	9.9713	 	0	0
DL	51	8	207	8	1	16	411	0	0	48.7874	 	0	0
DL	51	8	215	8	1	17	411	0	0	53.792	 	0	0
DL	51	8	223	8	1	18	411	0	0	16.4924	 	0	0
DL	51	8	231	8	1	19	411	0	0	8.44648	 	0	0
DL	51	9	1	9	1	15	463	0	0	9.9713	 	0	0
DL	51	9	10	9	1	16	463	0	0	48.7874	 	0	0
DL	51	9	19	9	1	17	463	0	0	53.792	 	0	0
DL	51	9	28	9	1	18	463	0	0	16.4924	 	0	0
DL	51	9	37	9	1	19	463	0	0	8.44648	 	0	0
DL	51	9	46	9	1	20	463	0	0	4.66951	 	0	0
DL	51	9	55	9	1	21	463	0	0	38.4111	 	0	0
DL	51	9	64	9	1	22	463	0	0	39.617	 	0	0
DL	51	9	73	9	1	23	463	0	0	5.37086	 	0	0
DL	51	9	82	9	1	24	463	0	0	51.8983	 	0	0
DL	51	9	91	9	1	25	463	0	0	0.528364	 	0	0
DL	51	9	100	9	1	26	463	0	0	2.48635	 	0	0
DL	51	9	109	9	1	27	463	0	0	14.0575	 	0	0
DL	51	9	127	9	1	2	463	0	0	5.00435	 	0	0
DL	51	9	136	9	1	3	463	0	0	17.9918	 	0	0
DL	51	9	145	9	1	4	463	0	0	49.0734	 	0	0
DL	51	9	154	9	1	5	463	0	0	20.5184	 	0	0
DL	51	9	163	9	1	6	463	0	0	9.51707	 	0	0
DL	51	9	172	9	1	7	463	0	0	2.42259	 	0	0
DL	51	9	181	9	1	8	463	0	0	44.8716	 	0	0
DL	51	9	190	9	1	9	463	0	0	34.7955	 	0	0
DL	51	9	199	8	1	10	411	0	0	46.6112	 	0	0
DL	51	9	207	8	1	11	411	0	0	23.6758	 	0	0
DL	51	9	215	8	1	12	411	0	0	-3.6382	 	0	0
DL	51	9	223	8	1	13	411	0	0	27.5196	 	0	0
DL	51	9	231	8	1	14	411	0	0	39.004	 	0	0
DL	52	0	1	9	1	10	463	0	0	46.6112	 	0	0
DL	52	0	10	9	1	11	463	0	0	23.6758	 	0	0
DL	52	0	19	9	1	12	463	0	0	-3.6382	 	0	0
DL	52	0	28	9	1	13	463	0	0	27.5196	 	0	0
DL	52	0	37	9	1	14	463	0	0	39.004	 	0	0
DL	52	0	46	9	1	15	463	0	0	9.9713	 	0	0
DL	52	0	55	9	1	16	463	0	0	48.7874	 	0	0
DL	52	0	64	9	1	17	463	0	0	53.792	 	0	0
DL	52	0	73	9	1	18	463	0	0	16.4924	 	0	0
DL	52	0	82	9	1	19	463	0	0	8.44648	 	0	0
DL	52	0	91	9	1	20	463	0	0	4.66951	 	0	0
DL	52	0	100	9	1	21	463	0	0	38.4111	 	0	0
DL	52	0	109	9	1	22	463	0	0	39.617	 	0	0
DL	52	0	118	9	1	23	463	0	0	5.37086	 	0	0
DL	52	0	127	9	1	24	463	0	0	51.8983	 	0	0
DL	52	0	136	9	1	25	463	0	0	0.528364	 	0	0
DL	52	0	145	9	1	26	463	0	0	2.48635	 	0	0
DL	52	0	154	9	1	27	463	0	0	14.0575	 	0	0
DL	52	0	172	9	1	2	463	0	0	5.00435	 	0	0
DL	52	0	181	9	1	3	463	0	0	17.9918	 	0	0
DL	52	0	190	9	1	4	463	0	0	49.0734	 	0	0
DL	52	0	199	8	1	5	411	0	0	20.5184	 	0	0
DL	52	0	207	8	1	6	411	0	0	9.51707	 	0	0
DL	52	0	215	8	1	7	411	0	0	2.42259	 	0	0
DL	52	0	223	8	1	8	411	0	0	44.8716	 	0	0
DL	52	0	231	8	1	9	411	0	0	34.7955	 	0	0
DL	52	1	1	7	1	5	10161	24	0	20.5184	 	0	2.90656e-13
DL	52	1	8	11	1	6	8514	16	0	9.51707	 	0	0.00112129
DL	52	1	19	11	1	7	3118	8	0	2.42259	 	0	0.00283355
DL	52	1	30	6	1	8	10685	28	0	44.8716	 	0	0
DL	52	1	36	6	1	9	10685	28	0	34.7955	 	0	0
DL	52	1	42	6	1	10	10685	28	0	46.6112	 	0	0
DL	52	1	48	6	1	11	9872	26	0	23.6758	 	0	1.26009e-05
DL	52	1	54	11	1	12	775	2	0	-3.6382	 	0	0
DL	52	1	65	6	1	13	10685	28	0	27.5196	 	0	0
DL	52	1	71	6	1	14	10685	28	0	39.004	 	0	0
DL	52	1	77	11	1	15	8514	16	0	9.9713	 	0	0
DL	52	1	88	6	1	16	10685	28	0	48.7874	 	0	0
DL	52	1	94	6	1	17	10685	28	0	53.792	 	0	0
DL	52	1	100	8	1	18	10063	22	0	16.4924	 	0	0.442892
DL	52	1	108	11	1	19	6812	14	0	8.44648	 	0	0
DL	52	1	119	11	1	20	4255	10	0	4.66951	 	1	0.98435
DL	52	1	130	6	1	21	10685	28	0	38.4111	 	0	0
DL	52	1	136	6	1	22	10685	28	0	39.617	 	0	0
DL	52	1	142	11	1	23	4255	10	0	5.37086	 	0	4.31452e-05
DL	52	1	153	6	1	24	10685	28	0	51.8983	 	0	0
DL	52	1	159	11	1	25	2126	6	0	0.528364	 	0	0
DL	52	1	170	11	1	26	3118	8	0	2.48635	 	0	3.04479e-06
DL	52	1	181	11	1	27	9580	18	0	14.0575	 	0	0
DL	52	1	203	11	1	2	4255	10	0	5.00435	 	0	0.176718
DL	52	1	214	8	1	3	10063	22	0	17.9918	 	0	0
DL	52	1	222	6	1	4	10685	28	0	49.0734	 	0	0
DL	52	2	1	2	1	5	2901	24	0	20.5184	 	0	8.30447e-14
DL	52	2	3	3	1	6	2317	16	0	9.51707	 	0	0.000373903
DL	52	2	6	25	1	7	7095	8	0	2.42259	 	0	0.00565907
DL	52	2	31	1	1	8	1776	28	0	44.8716	 	0	0
DL	52	2	32	1	1	9	1776	28	0	34.7955	 	0	0
DL	52	2	33	1	1	10	1776	28	0	46.6112	 	0	0
DL	52	2	34	1	1	11	1640	26	0	23.6758	 	0	4.19949e-06
DL	52	2	35	25	1	12	1770	2	0	-3.6382	 	0	0
DL	52	2	60	1	1	13	1776	28	0	27.5196	 	0	0
DL	52	2	61	1	1	14	1776	28	0	39.004	 	0	0
DL	52	2	62	3	1	15	2317	16	0	9.9713	 	0	0
DL	52	2	65	1	1	16	1776	28	0	48.7874	 	0	0
DL	52	2	66	1	1	17	1776	28	0	53.792	 	0	0
DL	52	2	67	2	1	18	2512	22	0	16.4924	 	0	0.15392
DL	52	2	69	7	1	19	4333	14	0	8.44648	 	0	0
DL	52	2	76	17	1	20	6579	10	0	4.66951	 	1	0.998042
DL	52	2	93	1	1	21	1776	28	0	38.4111	 	0	0
DL	52	2	94	1	1	22	1776	28	0	39.617	 	0	0
DL	52	2	95	17	1	23	6579	10	0	5.37086	 	0	6.47171e-05
DL	52	2	112	1	1	24	1776	28	0	51.8983	 	0	0
DL	52	2	113	27	1	25	5224	6	0	0.528364	 	0	0
DL	52	2	140	27	1	26	7662	8	0	2.48635	 	0	6.69853e-06
DL	52	2	167	2	1	27	1737	18	0	14.0575	 	0	0
DL	52	2	196	17	1	2	6579	10	0	5.00435	 	0	0.252997
DL	52	2	213	2	1	3	2512	22	0	17.9918	 	0	0
DL	52	2	215	1	1	4	1776	28	0	49.0734	 	0	0
DL	52	3	1	5	1	5	7257	24	0	4.45162	 	1	1
DL	52	3	6	10	1	6	7740	16	0	9.51707	 	0	0.0010279
DL	52	3	16	12	1	7	3403	8	0	2.42259	 	0	0.00283355
DL	52	3	1	29	2	1	1494	0	0	19.3947	 	0	0
DL	52	3	28	5	1	8	8903	28	0	44.8716	 	0	0
DL	52	3	33	5	1	9	8903	28	0	34.7955	 	0	0
DL	52	3	38	5	1	10	8903	28	0	46.6112	 	0	0
DL	52	3	43	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	52	3	48	13	1	12	917	2	0	-3.6382	 	0	0
DL	52	3	61	5	1	13	8903	28	0	27.5196	 	0	0
DL	52	3	66	5	1	14	8903	28	0	39.004	 	0	0
DL	52	3	71	10	1	15	7740	16	0	9.9713	 	0	0
DL	52	3	81	5	1	16	8903	28	0	48.7874	 	0	0
DL	52	3	86	5	1	17	8903	28	0	53.792	 	0	0
DL	52	3	91	6	1	18	7548	22	0	16.4924	 	0	0.341542
DL	52	3	97	12	1	19	7431	14	0	8.44648	 	0	0
DL	52	3	109	12	1	20	4641	10	0	4.66951	 	1	0.992173
DL	52	3	121	5	1	21	8903	28	0	38.4111	 	0	0
DL	52	3	126	5	1	22	8903	28	0	39.617	 	0	0
DL	52	3	131	12	1	23	4641	10	0	5.37086	 	0	5.03359e-05
DL	52	3	143	5	1	24	8903	28	0	51.8983	 	0	0
DL	52	3	148	13	1	25	2512	6	0	0.528364	 	0	0
DL	52	3	161	11	1	26	3118	8	0	2.48635	 	0	3.04479e-06
DL	52	3	172	9	1	27	7837	18	0	14.0575	 	0	0
DL	52	3	195	12	1	2	4641	10	0	5.00435	 	1	0.202973
DL	52	3	207	6	1	3	7548	22	0	17.9918	 	0	0
DL	52	3	213	5	1	4	8903	28	0	49.0734	 	0	0
DL	52	4	1	3	1	5	4353	24	0	20.5184	 	0	1.24567e-13
DL	52	4	4	6	1	6	4641	16	0	9.51707	 	0	0.000654239
DL	52	4	10	20	1	7	5675	8	0	2.42259	 	0	0.00452982
DL	52	4	30	3	1	8	5341	28	0	44.8716	 	0	0
DL	52	4	33	3	1	9	5341	28	0	34.7955	 	0	0
DL	52	4	36	3	1	10	5341	28	0	46.6112	 	0	0
DL	52	4	39	3	1	11	4933	26	0	23.6758	 	0	9.79879e-06
DL	52	4	42	20	1	12	1416	2	0	-3.6382	 	0	0
DL	52	4	62	3	1	13	5341	28	0	27.5196	 	0	0
DL	52	4	65	3	1	14	5341	28	0	39.004	 	0	0
DL	52	4	68	6	1	15	4641	16	0	9.9713	 	0	0
DL	52	4	74	3	1	16	5341	28	0	48.7874	 	0	0
DL	52	4	77	3	1	17	5341	28	0	53.792	 	0	0
DL	52	4	80	4	1	18	5030	22	0	16.4924	 	1	0.253603
DL	52	4	84	7	1	19	4333	14	0	8.44648	 	0	0
DL	52	4	91	19	1	20	7354	10	0	4.66951	 	1	0.999021
DL	52	4	110	3	1	21	5341	28	0	38.4111	 	0	0
DL	52	4	113	3	1	22	5341	28	0	39.617	 	0	0
DL	52	4	116	19	1	23	7354	10	0	5.37086	 	0	7.19076e-05
DL	52	4	135	3	1	24	5341	28	0	51.8983	 	0	0
DL	52	4	138	20	1	25	3867	6	0	0.528364	 	0	0
DL	52	4	158	20	1	26	5675	8	0	2.48635	 	0	4.87166e-06
DL	52	4	178	5	1	27	4353	18	0	14.0575	 	0	0
DL	52	4	203	19	1	2	7354	10	0	5.00435	 	1	0.276819
DL	52	4	222	4	1	3	5030	22	0	17.9918	 	0	0
DL	52	4	226	3	1	4	5341	28	0	49.0734	 	0	0
DL	52	5	1	5	1	5	7257	24	0	4.45162	 	1	1
DL	52	5	6	10	1	6	7740	16	0	9.51707	 	0	0.0010279
DL	52	5	1	17	2	1	872	0	0	19.4417	 	0	0
DL	52	5	16	13	1	7	3688	8	0	2.19984	 	0	0.0899048
DL	52	5	18	16	2	2	820	0	0	33.7816	 	0	0
DL	52	5	29	5	1	8	8903	28	0	44.8716	 	0	0
DL	52	5	34	5	1	9	8903	28	0	24.7596	 	0	1.65734e-12
DL	52	5	39	5	1	10	8903	28	0	46.6112	 	0	0
DL	52	5	44	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	52	5	34	16	2	3	820	0	0	51.4868	 	0	0
DL	52	5	49	13	1	12	917	2	0	-5.60596	 	1	0.755546
DL	52	5	50	16	2	4	820	0	0	9.88339	 	0	0
DL	52	5	62	5	1	13	8903	28	0	27.3772	 	0	0
DL	52	5	67	5	1	14	8903	28	0	39.004	 	0	0
DL	52	5	66	16	2	5	820	0	0	10.2298	 	0	0
DL	52	5	72	10	1	15	7740	16	0	9.9713	 	0	0
DL	52	5	82	5	1	16	8903	28	0	30.0423	 	0	3.9968e-15
DL	52	5	87	5	1	17	8903	28	0	53.792	 	0	0
DL	52	5	82	16	2	6	820	0	0	52.7176	 	0	0
DL	52	5	92	6	1	18	7548	22	0	16.4924	 	0	0.341542
DL	52	5	98	12	1	19	7431	14	0	1.57935	 	1	1
DL	52	5	98	16	2	7	820	0	0	-24.0852	 	1	1
DL	52	5	110	12	1	20	4641	10	0	0.900076	 	1	1
DL	52	5	122	5	1	21	8903	28	0	38.4111	 	0	0
DL	52	5	114	16	2	8	820	0	0	44.3853	 	0	0
DL	52	5	127	5	1	22	8903	28	0	38.2657	 	0	0
DL	52	5	132	12	1	23	4641	10	0	5.37086	 	0	5.03359e-05
DL	52	5	130	16	2	9	820	0	0	18.8112	 	0	0
DL	52	5	144	5	1	24	8903	28	0	49.593	 	0	0
DL	52	5	146	16	2	10	820	0	0	50.351	 	0	0
DL	52	5	149	13	1	25	2512	6	0	0.528364	 	0	0
DL	52	5	162	13	1	26	3688	8	0	-36.7013	 	1	1
DL	52	5	162	16	2	11	820	0	0	45.0661	 	0	0
DL	52	5	175	9	1	27	7837	18	0	9.28876	 	1	1
DL	52	5	178	6	2	12	308	0	0	6.81451	 	0	0
DL	52	5	197	10	2	12	515	0	0	-25.0401	 	1	1
DL	52	5	197	12	1	2	4641	10	0	-3.90054	 	1	1
DL	52	5	209	6	1	3	7548	22	0	17.9918	 	0	0
DL	52	5	215	5	1	4	8903	28	0	49.0734	 	0	0
DL	52	5	207	16	2	13	820	0	0	43.8045	 	0	0
DL	52	5	223	16	2	14	820	0	0	9.46795	 	0	0
DL	52	6	1	11	1	20	4255	10	1	-4.201	 	1	1
DL	52	6	12	3	1	5	4353	24	0	20.5184	 	0	1.24567e-13
DL	52	6	1	16	2	2	820	0	0	27.1554	 	0	0
DL	52	6	15	6	1	6	4641	16	0	4.74778	 	1	1
DL	52	6	17	16	2	3	820	0	0	53.4494	 	0	0
DL	52	6	21	20	1	7	5675	8	0	2.31872	 	0	0.0254442
DL	52	6	41	3	1	8	5341	28	0	44.8716	 	0	0
DL	52	6	44	3	1	9	5341	28	0	34.7955	 	0	0
DL	52	6	33	16	2	4	820	0	0	8.1234	 	0	0
DL	52	6	47	3	1	10	5341	28	0	45.6938	 	0	0
DL	52	6	50	3	1	11	4933	26	0	23.6758	 	0	9.79879e-06
DL	52	6	49	16	2	5	820	0	0	10.2298	 	0	0
DL	52	6	53	20	1	12	1416	2	0	-4.38444	 	0	0
DL	52	6	73	3	1	13	5341	28	0	27.5196	 	0	0
DL	52	6	76	3	1	14	5341	28	0	39.004	 	0	0
DL	52	6	65	16	2	6	820	0	0	54.2594	 	0	0
DL	52	6	79	6	1	15	4641	16	0	5.20307	 	1	1
DL	52	6	85	3	1	16	5341	28	0	48.7874	 	0	0
DL	52	6	88	3	1	17	5341	28	0	53.792	 	0	0
DL	52	6	91	5	1	18	5322	20	0	16.4924	 	0	0
DL	52	6	81	16	2	7	820	0	0	1.94249	 	0	0
DL	52	6	96	7	1	19	4333	14	0	3.48712	 	1	1
DL	52	6	103	3	1	21	5341	28	0	38.4111	 	0	0
DL	52	6	106	3	1	22	5341	28	0	39.617	 	0	0
DL	52	6	97	16	2	8	820	0	0	43.6487	 	0	0
DL	52	6	109	19	1	23	7354	10	0	2.59748	 	1	1
DL	52	6	113	16	2	9	820	0	0	27.5479	 	0	0
DL	52	6	128	3	1	24	5341	28	0	49.2413	 	0	0
DL	52	6	129	15	2	10	768	0	0	50.0794	 	0	0
DL	52	6	131	20	1	25	3867	6	0	-0.0937218	 	0	9.09172e-05
DL	52	6	144	15	2	11	768	0	0	46.9314	 	0	0
DL	52	6	151	20	1	26	5675	8	0	-1.49216	 	1	1
DL	52	6	159	15	2	12	768	0	0	5.84627	 	0	0
DL	52	6	171	5	1	27	4353	18	0	11.8402	 	1	0.98748
DL	52	6	174	2	2	13	100	0	0	45.6366	 	0	0
DL	52	6	196	13	2	13	670	0	0	42.6207	 	0	0
DL	52	6	196	20	1	2	5675	8	0	-3.90103	 	1	1
DL	52	6	216	4	1	3	5030	22	0	17.9918	 	0	0
DL	52	6	220	3	1	4	5341	28	0	49.0734	 	0	0
DL	52	6	209	15	2	14	768	0	0	6.73917	 	0	0
DL	52	6	224	15	2	1	768	0	0	51.2568	 	0	0
DL	52	7	1	17	1	20	6579	10	1	-4.201	 	1	1
DL	52	7	1	17	2	10	872	0	0	49.3279	 	0	0
DL	52	7	18	5	1	5	7257	24	0	4.45162	 	1	1
DL	52	7	23	10	1	6	7740	16	0	9.51707	 	0	0.0010279
DL	52	7	18	17	2	11	872	0	0	45.0662	 	0	0
DL	52	7	33	12	1	7	3403	8	0	2.2033	 	0	0.0862506
DL	52	7	45	5	1	8	8903	28	0	44.8716	 	0	0
DL	52	7	35	17	2	12	872	0	0	4.51235	 	0	0
DL	52	7	50	5	1	9	8903	28	0	31.4188	 	0	0
DL	52	7	55	5	1	10	8903	28	0	46.6112	 	0	0
DL	52	7	60	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	52	7	52	17	2	13	872	0	0	43.3284	 	0	0
DL	52	7	65	12	1	12	846	2	0	-4.9643	 	0	1.72505e-05
DL	52	7	77	5	1	13	8903	28	0	27.5196	 	0	0
DL	52	7	69	17	2	14	872	0	0	6.1958	 	0	0
DL	52	7	82	5	1	14	8903	28	0	38.0354	 	0	0
DL	52	7	86	4	2	1	5030	22	0	45.2445	 	0	0
DL	52	7	87	10	1	15	7740	16	0	4.74579	 	1	1
DL	52	7	97	5	1	16	8903	28	0	48.7874	 	0	0
DL	52	7	90	17	2	2	872	0	0	32.1458	 	0	0
DL	52	7	102	5	1	17	8903	28	0	53.792	 	0	0
DL	52	7	107	7	1	18	7451	20	0	11.5494	 	1	1
DL	52	7	107	17	2	3	872	0	0	51.4862	 	0	0
DL	52	7	114	12	1	19	7431	14	0	7.82992	 	0	4.61002e-05
DL	52	7	126	5	1	21	8903	28	0	38.4111	 	0	0
DL	52	7	131	5	1	22	8903	28	0	39.617	 	0	0
DL	52	7	124	17	2	4	872	0	0	1.84476	 	0	0
DL	52	7	136	12	1	23	4641	10	0	3.50852	 	1	1
DL	52	7	148	5	1	24	8903	28	0	51.8983	 	0	0
DL	52	7	141	17	2	5	872	0	0	18.4089	 	0	0
DL	52	7	153	12	1	25	2317	6	0	-0.564228	 	0	0.706912
DL	52	7	158	17	2	6	872	0	0	54.0239	 	0	0
